advertiser,media_type,year,amount_usd,status,source
TODOS A LA U,radio,2026,296.53,pendiente,Monitoreo de medios - consolidado 2026
CENTRO QUIRURGICO ITECC,tv_abierta,2026,48.07,pendiente,Monitoreo de medios - consolidado 2026
ORASI,sitios_apps,2026,365.64,pendiente,Monitoreo de medios - consolidado 2026
TERRA COFFEE,sitios_apps,2026,365.64,pendiente,Monitoreo de medios - consolidado 2026
BAZAR EL REGALO,prensa,2026,298.38,pendiente,Monitoreo de medios - consolidado 2026
AJO NEGRO,radio,2026,428.39,pendiente,Monitoreo de medios - consolidado 2026
EMPRESA ELECT. RIOBAMBA,prensa,2026,483.98,pendiente,Monitoreo de medios - consolidado 2026
SAFIED S.A,prensa,2026,483.98,pendiente,Monitoreo de medios - consolidado 2026
ESC. DE AVIACION PASTAZA,radio,2026,288.19,pendiente,Monitoreo de medios - consolidado 2026
AUTOLAND,radio,2026,46.72,pendiente,Monitoreo de medios - consolidado 2026
EL CAMER CIA. LTDA.,sitios_apps,2026,305.28,pendiente,Monitoreo de medios - consolidado 2026
ECOFROZ,prensa,2026,476.81,pendiente,Monitoreo de medios - consolidado 2026
NOVOPAN DEL ECUADOR,prensa,2026,430.76,pendiente,Monitoreo de medios - consolidado 2026
REST. LA JAMA,radio,2026,410.53,pendiente,Monitoreo de medios - consolidado 2026
FURGOTRANS S.A,prensa,2026,226.54,pendiente,Monitoreo de medios - consolidado 2026
CARAN FEST,radio,2026,363.63,pendiente,Monitoreo de medios - consolidado 2026
CIA. AGRICOLA LA JULIA S.A. (CALAJUSA),prensa,2026,466.05,pendiente,Monitoreo de medios - consolidado 2026
SIRI MODELS,radio,2026,44.85,pendiente,Monitoreo de medios - consolidado 2026
CLINICA POLITZER,prensa,2026,457.09,pendiente,Monitoreo de medios - consolidado 2026
INMOBILIARIA RODRIGUEZ TALBOT,prensa,2026,457.09,pendiente,Monitoreo de medios - consolidado 2026
AM GLASSES,radio,2026,391.0,pendiente,Monitoreo de medios - consolidado 2026
CAMISERIA INGLESA,tv_abierta,2026,530.16,pendiente,Monitoreo de medios - consolidado 2026
FENECSA,radio,2026,642.0,pendiente,Monitoreo de medios - consolidado 2026
PAT PRIMO,prensa,2026,405.79,pendiente,Monitoreo de medios - consolidado 2026
MANSION MAMUSKA,radio,2026,148.12,pendiente,Monitoreo de medios - consolidado 2026
SMART LIVING,tv_abierta,2026,42.38,pendiente,Monitoreo de medios - consolidado 2026
OSADO,radio,2026,187.0,pendiente,Monitoreo de medios - consolidado 2026
ACL,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
ACRILEX,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
ACTIVEE PROFESIONAL,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
AGUILA IMPORTACIONES,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
ALMA NEGRA,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
ALRAZ,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
AMATEA TEA SHOP,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
ASUS,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
BARONI HANDMADE,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
BIO MIRACLE,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
BIO TANIK,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
BISTRO AL PASO,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
BM TOURS,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
COOP. LA DOLOROSA,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
CUORE MIO,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
ECUATORIANA DE CAUCHO,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
FARFETCH,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
HD DERMO COSMETIC,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
IMPORT. SONIB,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
KISSU,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
KODELSA,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
LA PATA GORDA,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
LAS SEMINARIO,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
MANGIARE,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
MAPEC,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
MONIN,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
NAVI,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
PONTE VEDRA,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
SON OF A BURGER,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
STANLEY,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
TOMMY G,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
VERSSATO,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
VICEÑA,sitios_apps,2026,329.07,pendiente,Monitoreo de medios - consolidado 2026
SIND. CHOFERES PROFES. PICHINCHA,radio,2026,409.07,pendiente,Monitoreo de medios - consolidado 2026
INNAIFEST,radio,2026,299.82,pendiente,Monitoreo de medios - consolidado 2026
CHEMPIOIL,radio,2026,233.04,pendiente,Monitoreo de medios - consolidado 2026
EL TERNERITO,radio,2026,419.45,pendiente,Monitoreo de medios - consolidado 2026
COFFEE & CORNDOG,sitios_apps,2026,319.93,pendiente,Monitoreo de medios - consolidado 2026
LIZZE,sitios_apps,2026,319.93,pendiente,Monitoreo de medios - consolidado 2026
ASO. DE EX-ALUMNOS DEL COL. JAVIER,prensa,2026,430.2,pendiente,Monitoreo de medios - consolidado 2026
COL. DE ARQUITECTOS DEL ECUADOR,prensa,2026,430.2,pendiente,Monitoreo de medios - consolidado 2026
INMOB. IEM C.A  (IEMCA),prensa,2026,430.2,pendiente,Monitoreo de medios - consolidado 2026
KUYA RAYMI,radio,2026,269.09,pendiente,Monitoreo de medios - consolidado 2026
NOVA CLINICA SANTA CECILIA,radio,2026,351.2,pendiente,Monitoreo de medios - consolidado 2026
BARCEL,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
BARCEL,radio,2026,22.4,pendiente,Monitoreo de medios - consolidado 2026
ALDO SHOES,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
ASIMED LAB,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
CLINICA GUAYAQUIL,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
COFFEE BOX,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
COMSUCRE,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
CONSEJO PROV. DE PASTAZA,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
ECUADOR EXTREME TOUR,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
ELANCO PETS,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
ESCOLLANOS,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
EXIMIA,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
FISIOPRO,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
GINSAC,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
GLIN,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
GRETEL ECUADOR S.A.S,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
INTERPHARM,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
KENDA,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
KUNACHIA,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
LA CUENCANA,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
LA PARRILLA ASADOS AL CARBON,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
LILE S. A.,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
LORI MARKET,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
LUCIA PIE HOUSE & GRILL,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
MEGA ACERO SOLIS,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
PHILLIPS 66,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
PROKPIL,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
ROUSS DENTAL,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
SHACMAN,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
WAUW,sitios_apps,2026,300.02,pendiente,Monitoreo de medios - consolidado 2026
REY VICHE,radio,2026,390.01,pendiente,Monitoreo de medios - consolidado 2026
D´ CONTADITO,radio,2026,244.81,pendiente,Monitoreo de medios - consolidado 2026
DUELO DE ORQUESTAS,radio,2026,41.11,pendiente,Monitoreo de medios - consolidado 2026
TRAJES EL UNIVERSITARIO,radio,2026,219.87,pendiente,Monitoreo de medios - consolidado 2026
TOCOBO,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
TOCOBO,radio,2026,16.4,pendiente,Monitoreo de medios - consolidado 2026
JORGE ACAITURRI,sitios_apps,2026,281.14,pendiente,Monitoreo de medios - consolidado 2026
BANANERA LAS MERCEDES S.A.,prensa,2026,415.86,pendiente,Monitoreo de medios - consolidado 2026
GALAPESCA,prensa,2026,414.84,pendiente,Monitoreo de medios - consolidado 2026
BANCO DELBANK S.A.,prensa,2026,412.27,pendiente,Monitoreo de medios - consolidado 2026
KOCINACONK,radio,2026,204.9,pendiente,Monitoreo de medios - consolidado 2026
ASO. DE FUTBOL DE SANTA ELENA,prensa,2026,372.08,pendiente,Monitoreo de medios - consolidado 2026
EDAL LONCERIA & CRISTALERIA,prensa,2026,252.03,pendiente,Monitoreo de medios - consolidado 2026
CLINICA LA PAZ,prensa,2026,369.87,pendiente,Monitoreo de medios - consolidado 2026
PARRILLA EL ÑATO,prensa,2026,369.87,pendiente,Monitoreo de medios - consolidado 2026
RECTIFICADORA SALINAS,prensa,2026,369.87,pendiente,Monitoreo de medios - consolidado 2026
UNIV. FUERZAS ARMADAS,prensa,2026,408.69,pendiente,Monitoreo de medios - consolidado 2026
NOVARK,radio,2026,316.2,pendiente,Monitoreo de medios - consolidado 2026
BELO HORIZONTE,prensa,2026,403.31,pendiente,Monitoreo de medios - consolidado 2026
LA ESCUELA DE LOS CHEFS,radio,2026,131.65,pendiente,Monitoreo de medios - consolidado 2026
TORRE MEDICA PARA LA FAMILIA,prensa,2026,359.83,pendiente,Monitoreo de medios - consolidado 2026
ADPROIN,prensa,2026,359.64,pendiente,Monitoreo de medios - consolidado 2026
AGRICOLA ESPERANZA S.A ( AGRIESPERSA ),prensa,2026,359.64,pendiente,Monitoreo de medios - consolidado 2026
LAB. CLINICO HCKA S.A.,prensa,2026,359.64,pendiente,Monitoreo de medios - consolidado 2026
MUNIC. DEL CANTON AGUARICO,prensa,2026,359.64,pendiente,Monitoreo de medios - consolidado 2026
NATLUK S.A,prensa,2026,359.64,pendiente,Monitoreo de medios - consolidado 2026
SALINAS YACHT CLUB,prensa,2026,359.64,pendiente,Monitoreo de medios - consolidado 2026
SEMAICA,prensa,2026,359.64,pendiente,Monitoreo de medios - consolidado 2026
SOCIEDAD CIVIL Y COMERCIAL CND MACHACHI,prensa,2026,359.64,pendiente,Monitoreo de medios - consolidado 2026
ALMACENES BUENHOGAR,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
AMIGUI,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
ARCACONTINENTAL,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
ASIA MOTORS,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
BEL,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
BERRY GOOD,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
BETTERWARE,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
BP HERRAMIENTAS,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
CAMARA DE INNOV. Y TECNOL. ECUT. (CITEC),sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
CAPEIPI,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
CAROLINA HERRERA,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
CAVANNI DESING,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
COINTREAU,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
COOP. SAN JORGE,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
CORP. MEDICA MONTE SINAI,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
CREPERIA EL MEDIODIA,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
DISER MEDICAL,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
ETERNIT,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
FUND. MEDICA CMS,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
FUNDACION JOSE BARCIA,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
GLOSS BEAUTY SHOP,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
GO TRAVEL,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
HAPPY,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
HARINA SANTA LUCIA,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
HOSTERIA DURAN,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
HOTEL SHERATON,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
IMPORT. SAN VICENTE C.LTDA.,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
KARRY,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
KINGAS,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
KLOP TOOLS,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
KUDERT,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
LABORATORIOS LIRA,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
LAND ROVER FREELANDER,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
LIBRERIA M&M,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
MAC ACCESS,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
MARTINIZING,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
MAS MUSIKA,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
MUEBLES NOVOA,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
MULTI ARTICULOS,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
MUNICIPIO DE CATAMAYO,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
PELIKAN,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
PREUNIVERSITARIO NEWMAN,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
PRODESEG,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
STUDIO HOME,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
TOSCANA CAFE,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
UNITAXI,sitios_apps,2026,280.02,pendiente,Monitoreo de medios - consolidado 2026
COOP. FINCORP,radio,2026,399.0,pendiente,Monitoreo de medios - consolidado 2026
ECUAGOLD S.A.,radio,2026,326.43,pendiente,Monitoreo de medios - consolidado 2026
TU TIENDA ECUADOR,radio,2026,386.57,pendiente,Monitoreo de medios - consolidado 2026
SINDICATO CHOFERES ARENILLA,prensa,2026,357.18,pendiente,Monitoreo de medios - consolidado 2026
KAORI CANDLES,radio,2026,264.65,pendiente,Monitoreo de medios - consolidado 2026
BOX LEGEND LIVE,radio,2026,297.6,pendiente,Monitoreo de medios - consolidado 2026
MI CHOLI CEVICHERIA,radio,2026,303.19,pendiente,Monitoreo de medios - consolidado 2026
LIBERPESA,prensa,2026,342.21,pendiente,Monitoreo de medios - consolidado 2026
ARMATURA,sitios_apps,2026,276.11,pendiente,Monitoreo de medios - consolidado 2026
ASO. AVIADORES CIVILES ECUATORIANO,prensa,2026,376.43,pendiente,Monitoreo de medios - consolidado 2026
COL. ARQUITECTOS GUAYAS,prensa,2026,376.43,pendiente,Monitoreo de medios - consolidado 2026
EMBAJADA DE TAIWAN,prensa,2026,376.43,pendiente,Monitoreo de medios - consolidado 2026
LIGA DEP. CANTONAL DE BALZAR,prensa,2026,376.43,pendiente,Monitoreo de medios - consolidado 2026
PRODUCTOS SCHULLO S. A.,prensa,2026,376.43,pendiente,Monitoreo de medios - consolidado 2026
TALENT SCOUTING,radio,2026,285.29,pendiente,Monitoreo de medios - consolidado 2026
SANTA TERESITA DEL NIÑO JESUS,radio,2026,535.68,pendiente,Monitoreo de medios - consolidado 2026
SONY,sitios_apps,2026,252.36,pendiente,Monitoreo de medios - consolidado 2026
SONY,radio,2026,17.92,pendiente,Monitoreo de medios - consolidado 2026
SIND. CHOFERES PROF. DE HUAQUILLAS,prensa,2026,334.85,pendiente,Monitoreo de medios - consolidado 2026
TIA PATTY (MACHALA),prensa,2026,334.85,pendiente,Monitoreo de medios - consolidado 2026
PERU MUCHO GUSTO,radio,2026,282.23,pendiente,Monitoreo de medios - consolidado 2026
COL. ECONOMISTAS GUAYAS,prensa,2026,358.5,pendiente,Monitoreo de medios - consolidado 2026
GISIS S.A.,prensa,2026,358.5,pendiente,Monitoreo de medios - consolidado 2026
GOB. MUNIC. DEL CANTON PANGUA,prensa,2026,358.5,pendiente,Monitoreo de medios - consolidado 2026
LISOLA VILLAGE,sitios_apps,2026,265.09,pendiente,Monitoreo de medios - consolidado 2026
DIAMOND FILMS,radio,2026,300.43,pendiente,Monitoreo de medios - consolidado 2026
CAITRON,radio,2026,44.18,pendiente,Monitoreo de medios - consolidado 2026
LIRIOS EVENTOS,radio,2026,326.48,pendiente,Monitoreo de medios - consolidado 2026
BERET,radio,2026,398.96,pendiente,Monitoreo de medios - consolidado 2026
CAR SHOP,sitios_apps,2026,208.01,pendiente,Monitoreo de medios - consolidado 2026
CAR SHOP,radio,2026,35.08,pendiente,Monitoreo de medios - consolidado 2026
DR. MIGUEL ANGEL SALAMEA AREVALO,radio,2026,331.68,pendiente,Monitoreo de medios - consolidado 2026
SERVICIO DE CESANTIA DE LA POLICIA NAC.,prensa,2026,169.9,pendiente,Monitoreo de medios - consolidado 2026
AIRES SUR,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
BATAN BUSINESS PARK,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
BHUMI FEEL GOOD KITCHEN,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
CLINICA DE HERIDAS QUITO,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
DAIHAUTO,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
EL SALONCITO,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
FILORMO,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
FRUTOLAND,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
GALJOSA,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
GALLETA PECOSA,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
GRAND HOTEL GUAYAQUIL,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
LUXUS OPTICAS,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
MARSEGUROS,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
MULTITRAVEL.COM,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
ORYZA,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
SAMSONITE,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
SENZA,sitios_apps,2026,248.02,pendiente,Monitoreo de medios - consolidado 2026
